"","metric","level","levelName","vName","value","rank_overall","rank_byLevel"
"4973","nodeDegree_down2",4,"Object-related processes","Transmit gas",0,54,1
"4974","nodeDegree_down3",4,"Object-related processes","Transmit gas",0,20,1
"4975","nodeDegree_down4",4,"Object-related processes","Transmit gas",0,6,1
"4976","degree_up1",4,"Object-related processes","Transmit money",2,35,12
"4977","degree_down1",4,"Object-related processes","Transmit money",6,50,45
"4978","degree_total1",4,"Object-related processes","Transmit money",8,55,49
"4979","degree_up2",4,"Object-related processes","Transmit money",6,111,42
"4980","degree_up3",4,"Object-related processes","Transmit money",7,8,2
"4981","degree_down2",4,"Object-related processes","Transmit money",0,56,1
"4982","degree_down3",4,"Object-related processes","Transmit money",0,23,1
"4983","nodeDegree_up1",4,"Object-related processes","Transmit money",2,35,12
"4984","nodeDegree_down1",4,"Object-related processes","Transmit money",6,50,45
"4985","nodeDegree_total1",4,"Object-related processes","Transmit money",8,55,49
"4986","nodeDegree_up2",4,"Object-related processes","Transmit money",3,35,12
"4987","nodeDegree_up3",4,"Object-related processes","Transmit money",7,8,2
"4988","nodeDegree_up4",4,"Object-related processes","Transmit money",0,4,1
"4989","nodeDegree_down2",4,"Object-related processes","Transmit money",0,54,1
"4990","nodeDegree_down3",4,"Object-related processes","Transmit money",0,20,1
"4991","nodeDegree_down4",4,"Object-related processes","Transmit money",0,6,1
"4992","degree_up1",4,"Object-related processes","Transmit telecommunications",2,35,12
"4993","degree_down1",4,"Object-related processes","Transmit telecommunications",2,54,49
"4994","degree_total1",4,"Object-related processes","Transmit telecommunications",4,59,53
"4995","degree_up2",4,"Object-related processes","Transmit telecommunications",12,105,36
"4996","degree_up3",4,"Object-related processes","Transmit telecommunications",8,7,1
"4997","degree_down2",4,"Object-related processes","Transmit telecommunications",0,56,1
"4998","degree_down3",4,"Object-related processes","Transmit telecommunications",0,23,1
"4999","nodeDegree_up1",4,"Object-related processes","Transmit telecommunications",2,35,12
"5000","nodeDegree_down1",4,"Object-related processes","Transmit telecommunications",2,54,49
"5001","nodeDegree_total1",4,"Object-related processes","Transmit telecommunications",4,59,53
"5002","nodeDegree_up2",4,"Object-related processes","Transmit telecommunications",9,29,6
"5003","nodeDegree_up3",4,"Object-related processes","Transmit telecommunications",8,7,1
"5004","nodeDegree_up4",4,"Object-related processes","Transmit telecommunications",0,4,1
"5005","nodeDegree_down2",4,"Object-related processes","Transmit telecommunications",0,54,1
"5006","nodeDegree_down3",4,"Object-related processes","Transmit telecommunications",0,20,1
"5007","nodeDegree_down4",4,"Object-related processes","Transmit telecommunications",0,6,1
"5008","degree_up1",4,"Object-related processes","Transport waste and recycling",4,33,10
"5009","degree_down1",4,"Object-related processes","Transport waste and recycling",1,55,50
"5010","degree_total1",4,"Object-related processes","Transport waste and recycling",5,58,52
"5011","degree_up2",4,"Object-related processes","Transport waste and recycling",15,102,33
"5012","degree_up3",4,"Object-related processes","Transport waste and recycling",7,8,2
"5013","degree_down2",4,"Object-related processes","Transport waste and recycling",0,56,1
"5014","degree_down3",4,"Object-related processes","Transport waste and recycling",0,23,1
"5015","nodeDegree_up1",4,"Object-related processes","Transport waste and recycling",4,33,10
"5016","nodeDegree_down1",4,"Object-related processes","Transport waste and recycling",1,55,50
"5017","nodeDegree_total1",4,"Object-related processes","Transport waste and recycling",5,58,52
"5018","nodeDegree_up2",4,"Object-related processes","Transport waste and recycling",8,30,7
"5019","nodeDegree_up3",4,"Object-related processes","Transport waste and recycling",7,8,2
"5020","nodeDegree_up4",4,"Object-related processes","Transport waste and recycling",0,4,1
"5021","nodeDegree_down2",4,"Object-related processes","Transport waste and recycling",0,54,1
"5022","nodeDegree_down3",4,"Object-related processes","Transport waste and recycling",0,20,1
"5023","nodeDegree_down4",4,"Object-related processes","Transport waste and recycling",0,6,1
"5024","degree_up1",4,"Object-related processes","Transport wastewater",5,32,9
"5025","degree_down1",4,"Object-related processes","Transport wastewater",1,55,50
"5026","degree_total1",4,"Object-related processes","Transport wastewater",6,57,51
"5027","degree_up2",4,"Object-related processes","Transport wastewater",18,99,30
"5028","degree_up3",4,"Object-related processes","Transport wastewater",7,8,2
"5029","degree_down2",4,"Object-related processes","Transport wastewater",0,56,1
"5030","degree_down3",4,"Object-related processes","Transport wastewater",0,23,1
"5031","nodeDegree_up1",4,"Object-related processes","Transport wastewater",5,32,9
"5032","nodeDegree_down1",4,"Object-related processes","Transport wastewater",1,55,50
"5033","nodeDegree_total1",4,"Object-related processes","Transport wastewater",6,57,51
"5034","nodeDegree_up2",4,"Object-related processes","Transport wastewater",8,30,7
"5035","nodeDegree_up3",4,"Object-related processes","Transport wastewater",7,8,2
"5036","nodeDegree_up4",4,"Object-related processes","Transport wastewater",0,4,1
"5037","nodeDegree_down2",4,"Object-related processes","Transport wastewater",0,54,1
"5038","nodeDegree_down3",4,"Object-related processes","Transport wastewater",0,20,1
"5039","nodeDegree_down4",4,"Object-related processes","Transport wastewater",0,6,1
"5040","degree_up1",4,"Object-related processes","Transport water",3,34,11
"5041","degree_down1",4,"Object-related processes","Transport water",6,50,45
"5042","degree_total1",4,"Object-related processes","Transport water",9,54,48
"5043","degree_up2",4,"Object-related processes","Transport water",12,105,36
"5044","degree_up3",4,"Object-related processes","Transport water",7,8,2
"5045","degree_down2",4,"Object-related processes","Transport water",0,56,1
"5046","degree_down3",4,"Object-related processes","Transport water",0,23,1
"5047","nodeDegree_up1",4,"Object-related processes","Transport water",3,34,11
"5048","nodeDegree_down1",4,"Object-related processes","Transport water",6,50,45
"5049","nodeDegree_total1",4,"Object-related processes","Transport water",9,54,48
"5050","nodeDegree_up2",4,"Object-related processes","Transport water",8,30,7
"5051","nodeDegree_up3",4,"Object-related processes","Transport water",7,8,2
"5052","nodeDegree_up4",4,"Object-related processes","Transport water",0,4,1
"5053","nodeDegree_down2",4,"Object-related processes","Transport water",0,54,1
"5054","nodeDegree_down3",4,"Object-related processes","Transport water",0,20,1
"5055","nodeDegree_down4",4,"Object-related processes","Transport water",0,6,1
"5056","degree_up1",4,"Object-related processes","Treat wastewater",5,32,9
"5057","degree_down1",4,"Object-related processes","Treat wastewater",2,54,49
"5058","degree_total1",4,"Object-related processes","Treat wastewater",7,56,50
"5059","degree_up2",4,"Object-related processes","Treat wastewater",18,99,30
"5060","degree_up3",4,"Object-related processes","Treat wastewater",7,8,2
"5061","degree_down2",4,"Object-related processes","Treat wastewater",0,56,1
"5062","degree_down3",4,"Object-related processes","Treat wastewater",0,23,1
"5063","nodeDegree_up1",4,"Object-related processes","Treat wastewater",5,32,9
"5064","nodeDegree_down1",4,"Object-related processes","Treat wastewater",2,54,49
"5065","nodeDegree_total1",4,"Object-related processes","Treat wastewater",7,56,50
"5066","nodeDegree_up2",4,"Object-related processes","Treat wastewater",8,30,7
"5067","nodeDegree_up3",4,"Object-related processes","Treat wastewater",7,8,2
"5068","nodeDegree_up4",4,"Object-related processes","Treat wastewater",0,4,1
"5069","nodeDegree_down2",4,"Object-related processes","Treat wastewater",0,54,1
"5070","nodeDegree_down3",4,"Object-related processes","Treat wastewater",0,20,1
"5071","nodeDegree_down4",4,"Object-related processes","Treat wastewater",0,6,1
"5072","degree_up1",4,"Object-related processes","Treat water",3,34,11
"5073","degree_down1",4,"Object-related processes","Treat water",4,52,47
"5074","degree_total1",4,"Object-related processes","Treat water",7,56,50
"5075","degree_up2",4,"Object-related processes","Treat water",11,106,37
"5076","degree_up3",4,"Object-related processes","Treat water",7,8,2
"5077","degree_down2",4,"Object-related processes","Treat water",0,56,1
"5078","degree_down3",4,"Object-related processes","Treat water",0,23,1
"5079","nodeDegree_up1",4,"Object-related processes","Treat water",3,34,11
"5080","nodeDegree_down1",4,"Object-related processes","Treat water",4,52,47
"5081","nodeDegree_total1",4,"Object-related processes","Treat water",7,56,50
"5082","nodeDegree_up2",4,"Object-related processes","Treat water",7,31,8
"5083","nodeDegree_up3",4,"Object-related processes","Treat water",7,8,2
"5084","nodeDegree_up4",4,"Object-related processes","Treat water",0,4,1
"5085","nodeDegree_down2",4,"Object-related processes","Treat water",0,54,1
"5086","nodeDegree_down3",4,"Object-related processes","Treat water",0,20,1
"5087","nodeDegree_down4",4,"Object-related processes","Treat water",0,6,1
"5088","degree_up1",4,"Object-related processes","Undertake legal proceedings",6,31,8
"5089","degree_down1",4,"Object-related processes","Undertake legal proceedings",2,54,49
"5090","degree_total1",4,"Object-related processes","Undertake legal proceedings",8,55,49
"5091","degree_up2",4,"Object-related processes","Undertake legal proceedings",37,80,13
"5092","degree_up3",4,"Object-related processes","Undertake legal proceedings",8,7,1
"5093","degree_down2",4,"Object-related processes","Undertake legal proceedings",0,56,1
"5094","degree_down3",4,"Object-related processes","Undertake legal proceedings",0,23,1
"5095","nodeDegree_up1",4,"Object-related processes","Undertake legal proceedings",6,31,8
"5096","nodeDegree_down1",4,"Object-related processes","Undertake legal proceedings",2,54,49
"5097","nodeDegree_total1",4,"Object-related processes","Undertake legal proceedings",8,55,49
"5098","nodeDegree_up2",4,"Object-related processes","Undertake legal proceedings",14,24,1
"5099","nodeDegree_up3",4,"Object-related processes","Undertake legal proceedings",8,7,1
"5100","nodeDegree_up4",4,"Object-related processes","Undertake legal proceedings",0,4,1
"5101","nodeDegree_down2",4,"Object-related processes","Undertake legal proceedings",0,54,1
"5102","nodeDegree_down3",4,"Object-related processes","Undertake legal proceedings",0,20,1
"5103","nodeDegree_down4",4,"Object-related processes","Undertake legal proceedings",0,6,1
"5104","degree_up1",4,"Object-related processes","Undertake research",12,25,3
"5105","degree_down1",4,"Object-related processes","Undertake research",16,40,36
"5106","degree_total1",4,"Object-related processes","Undertake research",28,35,32
"5107","degree_up2",4,"Object-related processes","Undertake research",68,50,1
"5108","degree_up3",4,"Object-related processes","Undertake research",7,8,2
"5109","degree_down2",4,"Object-related processes","Undertake research",0,56,1
"5110","degree_down3",4,"Object-related processes","Undertake research",0,23,1
"5111","nodeDegree_up1",4,"Object-related processes","Undertake research",12,25,3
"5112","nodeDegree_down1",4,"Object-related processes","Undertake research",16,40,36
"5113","nodeDegree_total1",4,"Object-related processes","Undertake research",28,35,32
"5114","nodeDegree_up2",4,"Object-related processes","Undertake research",14,24,1
"5115","nodeDegree_up3",4,"Object-related processes","Undertake research",7,8,2
"5116","nodeDegree_up4",4,"Object-related processes","Undertake research",0,4,1
